,batter_id,batter,age,season,level,bats,throws,bat_speed,bat_to_ball,swing_decision,attack_angle,n_pa
0,408234,Cabrera_Miguel,40,2023,MLB,R,L,-0.437017995,-0.106662143,1.400906578,-0.691507077,99
1,408234,Cabrera_Miguel,40,2023,MLB,R,R,-0.437017995,-0.118390780,0.232633279,-0.691507077,270
2,443558,Cruz_Nelson,43,2023,AAA,R,L,1.442105263,0.443626875,-1.003002346,-1.153212521,7
3,443558,Cruz_Nelson,43,2023,AAA,R,R,1.442105263,-0.977285450,2.497056702,-1.153212521,10
4,443558,Cruz_Nelson,43,2023,MLB,R,L,0.951156812,-1.285141784,-1.894005848,-1.303497086,84
5,443558,Cruz_Nelson,43,2023,MLB,R,R,0.951156812,-0.268646031,-1.424124466,-1.303497086,60
6,444482,Peralta_David,36,2023,MLB,L,L,0.469151671,-0.359181711,-0.499010201,-0.899666944,37
7,444482,Peralta_David,36,2023,MLB,L,R,0.469151671,0.515162685,-0.036881091,-0.899666944,390
8,444489,Pina_Manny,36,2023,A,R,L,-0.951557093,3.503468184,3.293991687,0.440358171,5
9,444489,Pina_Manny,36,2023,A,R,R,-0.951557093,0.345222504,0.209435225,0.440358171,7
10,444489,Pina_Manny,36,2023,AAA,R,L,-1.801315789,3.815312397,-1.792312455,0.148270181,12
11,444489,Pina_Manny,36,2023,AAA,R,R,-1.801315789,1.088107188,-0.997038887,0.148270181,26
12,444489,Pina_Manny,36,2023,MLB,R,L,-2.217223650,0.040396850,1.670167790,0.012073272,9
13,444489,Pina_Manny,36,2023,MLB,R,R,-2.217223650,2.936247716,0.977293632,0.012073272,3
14,446334,Longoria_Evan,38,2023,AAA,R,R,1.106578947,-0.552502458,1.732635747,1.128500824,12
15,446334,Longoria_Evan,38,2023,MLB,R,L,0.623393316,-0.536123961,0.483388910,1.002914238,130
16,446334,Longoria_Evan,38,2023,MLB,R,R,0.623393316,-0.387073324,-0.661366309,1.002914238,160
17,453568,Blackmon_Charlie,37,2023,AAA,L,L,-0.268421053,4.543629767,3.230694893,0.214168040,4
18,453568,Blackmon_Charlie,37,2023,AAA,L,R,-0.268421053,3.455726211,-1.954377828,0.214168040,6
19,453568,Blackmon_Charlie,37,2023,MLB,L,L,-0.719794344,2.014099251,0.449598873,0.078684430,104
20,453568,Blackmon_Charlie,37,2023,MLB,L,R,-0.719794344,0.581992042,-0.207022114,0.078684430,309
21,455117,Maldonado_Martin,37,2023,MLB,R,L,-0.488431877,-1.842530932,-0.507279599,0.840549542,106
22,455117,Maldonado_Martin,37,2023,MLB,R,R,-0.488431877,-1.620627343,-0.817414127,0.840549542,335
23,456781,Solano_Donovan,35,2023,MLB,R,L,-0.514138817,-0.062685786,0.432002052,-0.075353872,158
24,456781,Solano_Donovan,35,2023,MLB,R,R,-0.514138817,0.075256643,0.702321470,-0.075353872,304
25,457705,McCutchen_Andrew,36,2023,MLB,R,L,-0.192802057,-0.821087792,2.802912069,0.207743547,162
26,457705,McCutchen_Andrew,36,2023,MLB,R,R,-0.192802057,-1.073043787,2.759300362,0.207743547,310
27,457759,Turner_Justin,38,2023,MLB,R,L,-0.976863753,0.656903464,0.347544685,1.198584513,164
28,457759,Turner_Justin,38,2023,MLB,R,R,-0.976863753,1.660431429,-0.307331374,1.198584513,461
29,458015,Votto_Joey,40,2023,AAA,L,L,0.593421053,-2.122076387,-1.099962340,2.730642504,33
30,458015,Votto_Joey,40,2023,AAA,L,R,0.593421053,-1.344930501,-0.397902973,2.730642504,66
31,458015,Votto_Joey,40,2023,MLB,L,L,0.122107969,-1.117491197,0.567750404,2.622398002,57
32,458015,Votto_Joey,40,2023,MLB,L,R,0.122107969,-0.808433485,0.427721092,2.622398002,185
33,462101,Andrus_Elvis,35,2023,AAA,R,L,0.034210526,0.391759818,0.462405260,-1.462108731,8
34,462101,Andrus_Elvis,35,2023,AAA,R,R,0.034210526,1.137330303,3.139099063,-1.462108731,7
35,462101,Andrus_Elvis,35,2023,MLB,R,L,-0.424164524,0.919592061,0.960730286,-1.615736886,106
36,462101,Andrus_Elvis,35,2023,MLB,R,R,-0.424164524,0.670810989,-0.138725672,-1.615736886,299
37,467793,Santana_Carlos,37,2023,MLB,S,L,0.501285347,0.834946789,1.850023472,-1.161948376,160
38,467793,Santana_Carlos,37,2023,MLB,S,R,-0.120247093,-0.049239871,0.856497925,-0.991766812,467
39,474832,Belt_Brandon,35,2023,MLB,L,L,0.359897172,-1.290006582,0.372416871,2.493338884,40
40,474832,Belt_Brandon,35,2023,MLB,L,R,0.359897172,-2.065039114,1.896311755,2.493338884,371
41,488726,Brantley_Michael,36,2023,AAA,L,L,-0.827631579,0.785901029,3.137254902,0.119439868,19
42,488726,Brantley_Michael,36,2023,AAA,L,R,-0.827631579,2.556810890,1.978232311,0.119439868,45
43,488726,Brantley_Michael,36,2023,MLB,L,L,-1.266066838,4.472316304,-0.314191849,-0.017069109,20
44,488726,Brantley_Michael,36,2023,MLB,L,R,-1.266066838,1.820985828,0.432519944,-0.017069109,69
45,493329,Gurriel_Yuli,39,2023,MLB,R,L,-0.816195373,2.264044926,-0.616677233,-2.165278934,104
46,493329,Gurriel_Yuli,39,2023,MLB,R,R,-0.816195373,1.680183617,0.154116706,-2.165278934,223
47,500743,Rojas_Miguel,34,2023,A,R,L,0.236447520,2.313678918,3.473295860,-0.455068756,4
48,500743,Rojas_Miguel,34,2023,A,R,R,0.236447520,-1.182588110,0.414681721,-0.455068756,3
49,500743,Rojas_Miguel,34,2023,MLB,R,L,-0.893316195,2.399044430,-0.061350343,-1.153621982,146
50,500743,Rojas_Miguel,34,2023,MLB,R,R,-0.893316195,1.307829977,-0.668787788,-1.153621982,283
51,500871,Escobar_Eduardo,34,2023,MLB,S,L,-0.944730077,0.823164874,-2.059056501,0.932139883,113
52,500871,Escobar_Eduardo,34,2023,MLB,S,R,-1.454852185,-0.489720095,-1.446210599,1.258463000,193
53,501303,Adrianza_Ehire,34,2023,A+,S,L,-1.807172252,1.963823473,1.667789737,-0.994125777,5
54,501303,Adrianza_Ehire,34,2023,A+,S,R,-1.983539095,2.278282559,2.081304305,0.593210090,19
55,501303,Adrianza_Ehire,34,2023,AAA,S,L,-2.380263158,2.112413930,-2.598365580,-1.466227348,9
56,501303,Adrianza_Ehire,34,2023,AAA,S,R,-2.590789474,0.831130358,0.407006523,0.551894563,21
57,501303,Adrianza_Ehire,34,2023,MLB,S,L,-2.782776350,-3.832581362,6.906727594,-1.619900083,2
58,501303,Adrianza_Ehire,34,2023,MLB,S,R,-2.988431877,2.593404773,-4.136702715,0.420066611,9
59,501659,Almonte_Abraham,34,2023,A,S,L,1.614763552,-0.080402309,0.044348903,-0.985929005,5
60,501659,Almonte_Abraham,34,2023,A,S,R,1.245674740,-0.226374689,2.688575552,1.799488327,13
61,501659,Almonte_Abraham,34,2023,A+,S,L,1.326278660,0.554930894,1.865405936,-1.180718728,11
62,501659,Almonte_Abraham,34,2023,A+,S,R,0.950029394,-0.513453075,0.708585146,1.828956462,20
63,501659,Almonte_Abraham,34,2023,AAA,S,L,1.126315789,-1.059277316,-0.847999890,-1.688632619,46
64,501659,Almonte_Abraham,34,2023,AAA,S,R,0.705263158,-0.415025181,0.789224508,1.898682043,106
65,501659,Almonte_Abraham,34,2023,MLB,S,L,0.642673522,-4.509914800,1.492396816,-1.844712739,2
66,501659,Almonte_Abraham,34,2023,MLB,S,R,0.231362468,-1.619484148,-0.078133255,1.781432140,14
67,502054,Pham_Tommy,35,2023,MLB,R,L,1.086118252,0.652765448,1.239879143,-0.795587011,189
68,502054,Pham_Tommy,35,2023,MLB,R,R,1.086118252,0.000358577,0.861044173,-0.795587011,355
69,502110,Martinez_JD,36,2023,AAA,R,L,1.553947368,2.260696258,6.516996606,0.654859967,3
70,502110,Martinez_JD,36,2023,AAA,R,R,1.553947368,-2.067819277,2.135002951,0.654859967,6
71,502110,Martinez_JD,36,2023,MLB,R,L,1.060411311,-0.729157406,0.774707957,0.524146545,134
72,502110,Martinez_JD,36,2023,MLB,R,R,1.060411311,-1.333717096,0.595795982,0.524146545,355
73,502517,Murphy_Daniel,38,2023,AAA,L,L,-1.097368421,1.151726721,0.828799942,-1.363261944,47
74,502517,Murphy_Daniel,38,2023,AAA,L,R,-1.097368421,2.361653933,-0.287100259,-1.363261944,122
75,502517,Murphy_Daniel,38,2023,Rk,L,R,0.223746702,1.320922711,-5.693900952,-0.913602941,7
76,502671,Goldschmidt_Paul,36,2023,MLB,R,L,0.571979434,0.073908972,-0.021124816,0.490840966,166
77,502671,Goldschmidt_Paul,36,2023,MLB,R,R,0.571979434,-0.622770180,0.424665138,0.490840966,514
78,506702,Leon_Sandy,34,2023,AAA,S,L,-2.610526316,1.882288867,-1.553604525,0.564250412,25
79,506702,Leon_Sandy,34,2023,AAA,S,R,-1.373684211,0.248124797,-0.289003492,0.712520593,51
80,506702,Leon_Sandy,34,2023,MLB,S,L,-3.007712082,0.753450093,0.190413249,0.432556203,8
81,506702,Leon_Sandy,34,2023,MLB,S,R,-1.875000000,-1.533268693,-1.618864092,0.573064113,36
82,514888,Altuve_Jose,33,2023,AA,R,L,-0.017607772,4.956663068,-2.815800493,1.607786590,1
83,514888,Altuve_Jose,33,2023,AA,R,R,-0.017607772,1.978374025,-0.120818196,1.607786590,8
84,514888,Altuve_Jose,33,2023,AAA,R,L,-0.117105263,-1.118767362,0.762808381,1.672158155,5
85,514888,Altuve_Jose,33,2023,AAA,R,R,-0.117105263,-1.135902911,1.391881477,1.672158155,8
86,514888,Altuve_Jose,33,2023,MLB,R,L,-0.571979434,2.029140179,0.060571172,1.552456286,124
87,514888,Altuve_Jose,33,2023,MLB,R,R,-0.571979434,1.840615910,-0.607982925,1.552456286,336
88,514917,Hernandez_Cesar,33,2023,AAA,S,L,-1.761842105,0.245409246,0.681608728,-0.498352554,58
89,514917,Hernandez_Cesar,33,2023,AAA,S,R,-0.853947368,-0.459309520,2.067326075,-1.544481054,106
90,516416,Segura_Jean,33,2023,MLB,R,L,0.032133676,1.521005449,-1.339382772,-2.181931724,71
91,516416,Segura_Jean,33,2023,MLB,R,R,0.032133676,1.478486028,-1.273451874,-2.181931724,253
92,516472,Arcia_Francisco,34,2023,AAA,L,L,-3.847368421,-1.701712203,1.384109163,0.403624382,8
93,516472,Arcia_Francisco,34,2023,AAA,L,R,-3.843905817,0.854450541,-0.922583617,0.403624382,27
94,516782,Marte_Starling,34,2023,MLB,R,L,0.250642674,0.486676380,-0.551858297,-1.395087427,95
95,516782,Marte_Starling,34,2023,MLB,R,R,0.250642674,0.163710327,-0.746036055,-1.395087427,245
96,518542,Centeno_Juan,33,2023,AA,L,L,-1.401942927,-0.884228455,-0.786802437,1.005767844,53
97,518542,Centeno_Juan,33,2023,AA,L,R,-1.401942927,0.765846362,-2.001087389,1.005767844,240
98,518586,Culberson_Charlie,34,2023,AAA,R,L,-1.669736842,1.125212253,-2.753864325,-0.844316310,37
99,518586,Culberson_Charlie,34,2023,AAA,R,R,-1.669736842,-1.612666283,-1.619943390,-0.844316310,70
100,518586,Culberson_Charlie,34,2023,MLB,R,R,-2.088688946,-2.461484208,-7.815636792,-0.991257286,1
101,518595,D'Arnaud_Travis,34,2023,AAA,R,L,0.981578947,-5.248060825,-0.392994910,-0.539538715,2
102,518595,D'Arnaud_Travis,34,2023,AAA,R,R,0.981578947,-0.093579775,2.049416792,-0.539538715,8
103,518595,D'Arnaud_Travis,34,2023,MLB,R,L,0.501285347,-1.756297839,1.584134563,-0.683180683,66
104,518595,D'Arnaud_Travis,34,2023,MLB,R,R,0.501285347,-0.404512798,0.593605276,-0.683180683,233
105,518626,Donaldson_Josh,37,2023,AA,R,R,1.378870674,0.745477455,3.691639876,1.290555155,7
106,518626,Donaldson_Josh,37,2023,AAA,R,L,1.396052632,-0.008612279,5.354234917,1.309719934,13
107,518626,Donaldson_Josh,37,2023,AAA,R,R,1.396052632,-1.094692036,0.148696130,1.309719934,22
108,518626,Donaldson_Josh,37,2023,MLB,R,L,0.906169666,0.377456615,-0.381906954,1.186094921,52
109,518626,Donaldson_Josh,37,2023,MLB,R,R,0.906169666,-1.124165393,1.343481955,1.186094921,145
110,518692,Freeman_Freddie,34,2023,MLB,L,L,0.141388175,0.480615505,1.475301347,0.915487094,218
111,518692,Freeman_Freddie,34,2023,MLB,L,R,0.141388175,0.642510030,1.244388151,0.915487094,510
112,518735,Grandal_Yasmani,34,2023,MLB,S,L,-0.269922879,-1.372035279,-0.856520701,-1.116153206,95
113,518735,Grandal_Yasmani,34,2023,MLB,S,R,-0.488431877,0.374459661,0.079104536,-0.991257286,309
114,518792,Heyward_Jason,34,2023,MLB,L,L,0.044987147,0.650359393,-3.178496192,-0.579100749,28
115,518792,Heyward_Jason,34,2023,MLB,L,R,0.044987147,0.578994424,0.395176163,-0.579100749,355
116,518934,LeMahieu_DJ,35,2023,MLB,R,L,-0.134961440,0.629128581,0.312292375,-0.770607827,112
117,518934,LeMahieu_DJ,35,2023,MLB,R,R,-0.134961440,0.740256832,-0.021745083,-0.770607827,447
118,519058,Moustakas_Mike,35,2023,MLB,L,L,0.192802057,0.270323575,-1.587697801,-0.420899251,73
119,519058,Moustakas_Mike,35,2023,MLB,L,R,0.192802057,-0.213950514,-0.398311969,-0.420899251,308
120,519203,Rizzo_Anthony,34,2023,MLB,L,L,-0.147814910,0.852016652,-0.301187500,0.324313072,87
121,519203,Rizzo_Anthony,34,2023,MLB,L,R,-0.147814910,0.426245244,-0.409965863,0.324313072,333
122,519303,Soto_Elliot,34,2023,AAA,R,L,-0.584210526,-0.641053681,0.248918583,-0.242998353,37
123,519303,Soto_Elliot,34,2023,AAA,R,R,-0.584210526,-1.280609405,-0.563929379,-0.242998353,147
124,519317,Stanton_Giancarlo,33,2023,AA,R,R,3.795385549,2.764818566,7.370042543,-0.468637347,3
125,519317,Stanton_Giancarlo,33,2023,MLB,R,L,3.464010283,0.370733225,0.374198635,-0.845545379,72
126,519317,Stanton_Giancarlo,33,2023,MLB,R,R,3.464010283,-1.247914326,-0.949021389,-0.845545379,339
127,521692,Perez_Salvador,33,2023,MLB,R,L,0.751928021,0.146659615,-2.887323069,0.216069942,141
128,521692,Perez_Salvador,33,2023,MLB,R,R,0.751928021,0.855724177,-2.751635282,0.216069942,433
129,527038,Flores_Wilmer,32,2023,MLB,R,L,-0.938303342,1.026877347,0.059094442,0.553288926,180
130,527038,Flores_Wilmer,32,2023,MLB,R,R,-0.938303342,1.098525325,0.779023954,0.553288926,273
131,534606,LaMarre_Ryan,34,2023,AAA,R,L,1.251315789,0.780905093,-1.885440907,0.053542010,25
132,534606,LaMarre_Ryan,34,2023,AAA,R,R,1.251315789,-0.457207371,-1.480448229,0.053542010,83
133,541645,Garcia_Avisail,32,2023,AA,R,L,1.561020036,-1.914540779,2.369841954,0.674116799,5
134,541645,Garcia_Avisail,32,2023,AA,R,R,1.561020036,0.443494141,2.268596675,0.674116799,12
135,541645,Garcia_Avisail,32,2023,AAA,R,L,1.593421053,1.050926791,2.887137414,0.605436573,10
136,541645,Garcia_Avisail,32,2023,AAA,R,R,1.593421053,-1.448927172,1.787679864,0.605436573,21
137,541645,Garcia_Avisail,32,2023,MLB,R,L,1.098971722,-2.298611300,-1.076555189,0.474188177,39
138,541645,Garcia_Avisail,32,2023,MLB,R,R,1.098971722,-0.609543616,-1.325548246,0.474188177,76
139,541650,Perez_Hernan,32,2023,A,R,L,0.599769319,-2.212103980,-3.145224839,0.158938280,6
140,541650,Perez_Hernan,32,2023,A,R,R,0.584939858,1.510155239,0.477314634,0.177669149,18
141,541650,Perez_Hernan,32,2023,AAA,R,L,-0.031578947,0.377660864,-1.569396558,-0.214168040,59
142,541650,Perez_Hernan,32,2023,AAA,R,R,-0.033674895,0.317800091,-1.028707971,-0.211179310,165
143,542194,Bethancourt_Christian,32,2023,MLB,R,L,-0.169371251,-0.614957260,-2.207777690,-0.381782543,74
144,542194,Bethancourt_Christian,32,2023,MLB,R,R,-0.168336644,-0.718228774,-1.756986575,-0.382531603,258
145,542208,Perez_Carlos,32,2023,AAA,R,L,0.139473684,3.314252038,1.997966063,0.189456343,5
146,542208,Perez_Carlos,32,2023,AAA,R,R,0.139473684,2.041896961,3.193795877,0.189456343,10
147,542208,Perez_Carlos,32,2023,MLB,R,L,-0.321336761,1.452470152,0.436076306,0.053705246,96
148,542208,Perez_Carlos,32,2023,MLB,R,R,-0.321336761,0.133166844,0.444702742,0.053705246,93
149,542303,Ozuna_Marcell,32,2023,MLB,R,L,1.221079692,0.358556515,1.657244188,1.340133222,144
150,542303,Ozuna_Marcell,32,2023,MLB,R,R,1.221079692,-0.223017485,0.818401578,1.340133222,462
151,542364,Ortega_Rafael,32,2023,AAA,L,L,-0.880263158,0.806270227,0.468756763,-0.786655684,85
152,542364,Ortega_Rafael,32,2023,AAA,L,R,-0.880263158,0.625510971,0.625148924,-0.786655684,251
153,542364,Ortega_Rafael,32,2023,MLB,L,L,-1.317480720,-1.036923425,0.495871472,-0.932972523,34
154,542364,Ortega_Rafael,32,2023,MLB,L,R,-1.317480720,-0.091634666,1.188479437,-0.932972523,102
155,542583,Aguilar_Jesus,33,2023,AAA,R,L,0.205263158,0.991382121,1.200924280,-0.852553542,82
156,542583,Aguilar_Jesus,33,2023,AAA,R,R,0.205263158,0.365378901,-0.513083893,-0.852553542,153
157,542583,Aguilar_Jesus,33,2023,MLB,R,L,-0.257069409,0.793384265,-1.134158703,-0.999583680,57
158,542583,Aguilar_Jesus,33,2023,MLB,R,R,-0.257069409,0.181091725,-1.961625327,-0.999583680,55
159,542583,Aguilar_Jesus,33,2023,Rk,R,L,1.268601583,5.151820762,1.651133334,-0.533700980,2
160,542583,Aguilar_Jesus,33,2023,Rk,R,R,1.268601583,2.717198257,5.315626667,-0.533700980,9
161,542932,Berti_Jon,33,2023,MLB,R,L,-0.334190231,0.318473674,-0.210094531,-0.953788510,128
162,542932,Berti_Jon,33,2023,MLB,R,R,-0.334190231,0.375241364,0.622975344,-0.953788510,300
163,542963,Brantly_Rob,34,2023,AAA,L,L,-0.965789474,1.776779973,-1.794977008,0.428336079,37
164,542963,Brantly_Rob,34,2023,AAA,L,R,-0.965789474,1.880545503,-0.152652790,0.428336079,140
165,543063,Crawford_Brandon,36,2023,MLB,L,L,-0.507712082,-0.862439152,-2.046600968,1.236053289,70
166,543063,Crawford_Brandon,36,2023,MLB,L,R,-0.507712082,-0.524202945,0.225606194,1.236053289,248
167,543068,Cron_CJ,33,2023,MLB,R,L,1.330334190,0.643144106,-0.590712331,0.678184846,69
168,543068,Cron_CJ,33,2023,MLB,R,R,1.330334190,0.085599060,-1.179641971,0.678184846,209
169,543228,Gomes_Yan,36,2023,MLB,R,L,-0.250642674,0.577284198,0.057975714,0.374271440,138
170,543228,Gomes_Yan,36,2023,MLB,R,R,-0.250642674,0.472868804,-1.173384072,0.374271440,280
171,543257,Grossman_Robbie,34,2023,MLB,S,L,-1.188946015,0.291137497,1.924088328,0.311823480,144
172,543257,Grossman_Robbie,34,2023,MLB,S,R,-0.790488432,0.243033239,0.699901505,0.003746878,294
173,543281,Harrison_Josh,36,2023,AAA,R,L,-1.617105263,3.508016245,0.041439165,0.481878089,11
174,543281,Harrison_Josh,36,2023,AAA,R,R,-1.617105263,-0.711192743,-3.260601527,0.481878089,20
175,543281,Harrison_Josh,36,2023,MLB,R,L,-2.037275064,-0.121654306,-1.788400084,0.349292256,60
176,543281,Harrison_Josh,36,2023,MLB,R,R,-2.037275064,1.568128711,0.090359869,0.349292256,54
177,543305,Hicks_Aaron,34,2023,AAA,S,L,-0.130263158,-2.444302791,-0.418328620,-1.523887974,4
178,543305,Hicks_Aaron,34,2023,AAA,S,R,-0.781578947,3.255795266,-7.107500754,-0.267710049,4
179,543305,Hicks_Aaron,34,2023,MLB,S,L,-0.584832905,-0.706635989,2.142235416,-1.678184846,77
180,543305,Hicks_Aaron,34,2023,MLB,S,R,-1.221079692,-0.287862125,0.967164096,-0.408409659,243
181,543308,Hicks_John,34,2023,AAA,R,L,1.172368421,-0.651265045,-0.525275724,-0.654859967,67
182,543308,Hicks_John,34,2023,AAA,R,R,1.172368421,-0.732359263,-1.995969374,-0.654859967,139
183,543309,Higashioka_Kyle,33,2023,MLB,R,L,0.096401028,-0.285269398,-0.604498885,0.374271440,69
184,543309,Higashioka_Kyle,33,2023,MLB,R,R,0.096401028,-0.352300818,-0.297505904,0.374271440,191
185,543333,Hosmer_Eric,33,2023,MLB,L,L,0.784061697,0.386813038,2.314149306,-1.565778518,18
186,543333,Hosmer_Eric,33,2023,MLB,L,R,0.784061697,0.613633131,-1.428081104,-1.565778518,81
187,543482,Maggi_Drew,34,2023,AA,R,L,-1.122647237,0.273777098,-1.796862356,-0.688536410,29
188,543482,Maggi_Drew,34,2023,AA,R,R,-1.122647237,-0.392128193,-0.027384259,-0.688536410,107
189,543482,Maggi_Drew,34,2023,MLB,R,L,-1.741645244,0.250811668,0.910415457,-1.099500416,3
190,543482,Maggi_Drew,34,2023,MLB,R,R,-1.741645244,0.687565276,0.806698113,-1.099500416,3
191,543510,McCann_James,33,2023,A+,R,L,0.726631393,2.345632866,1.170816649,0.564270905,4
192,543510,McCann_James,33,2023,A+,R,R,0.726631393,3.232519890,1.951621004,0.564270905,4
193,543510,McCann_James,33,2023,AA,R,R,0.510625379,0.496796286,-1.737394910,0.486661860,9
194,543510,McCann_James,33,2023,MLB,R,L,-0.012853470,-0.178204965,-0.278375934,0.257701915,114
195,543510,McCann_James,33,2023,MLB,R,R,-0.012853470,-0.269062508,-2.259474574,0.257701915,112
196,543543,Miller_Brad,33,2023,AA,L,L,0.686703097,1.222468437,0.688636364,0.771449171,5
197,543543,Miller_Brad,33,2023,AA,L,R,0.686703097,-0.565822207,2.376369906,0.771449171,27
198,543543,Miller_Brad,33,2023,AAA,L,L,0.646052632,-2.563954453,-4.170833169,0.716639209,6
199,543543,Miller_Brad,33,2023,AAA,L,R,0.646052632,-0.605956248,-1.904131222,0.716639209,24
200,543543,Miller_Brad,33,2023,MLB,L,L,0.173521851,-3.689889473,-2.413474843,0.586594505,4
201,543543,Miller_Brad,33,2023,MLB,L,R,0.173521851,0.836475254,0.436973185,0.586594505,63
202,543592,Nola_Austin,33,2023,AAA,R,L,-1.564473684,4.350059832,1.534186851,-2.051070840,4
203,543592,Nola_Austin,33,2023,AAA,R,R,-1.564473684,-0.284297770,-0.869779051,-2.051070840,26
204,543592,Nola_Austin,33,2023,MLB,R,L,-1.985861183,0.985776676,1.385197078,-2.211074105,49
205,543592,Nola_Austin,33,2023,MLB,R,R,-1.985861183,0.923331955,0.671743215,-2.211074105,100
206,543685,Rendon_Anthony,33,2023,MLB,R,L,-0.488431877,0.716977723,1.310758826,0.282681099,63
207,543685,Rendon_Anthony,33,2023,MLB,R,R,-0.488431877,0.888141504,1.849352625,0.282681099,119
208,543760,Semien_Marcus,33,2023,MLB,R,L,-0.835475578,0.447411575,2.565901581,-0.200249792,220
209,543760,Semien_Marcus,33,2023,MLB,R,R,-0.835475578,1.098773307,1.585881583,-0.200249792,614
210,543807,Springer_George,34,2023,MLB,R,L,0.462724936,0.301470513,2.130593411,-0.753955037,145
211,543807,Springer_George,34,2023,MLB,R,R,0.462724936,0.178345250,1.760261249,-0.753955037,546
212,543877,Vazquez_Christian,33,2023,MLB,R,L,-1.638817481,-0.256258841,-0.923655586,0.245212323,76
213,543877,Vazquez_Christian,33,2023,MLB,R,R,-1.638817481,0.104466180,-0.991532737,0.245212323,278
214,543939,Wong_Kolten,32,2023,AAA,L,L,-1.209210526,-2.264704499,1.023944193,-0.061779242,2
215,543939,Wong_Kolten,32,2023,AAA,L,R,-1.209210526,0.890916929,-0.457447122,-0.061779242,12
216,543939,Wong_Kolten,32,2023,MLB,L,L,-1.638817481,-0.604312662,-3.009650566,-0.200249792,31
217,543939,Wong_Kolten,32,2023,MLB,L,R,-1.638817481,0.271376244,1.047542296,-0.200249792,223
218,543939,Wong_Kolten,32,2023,Rk,L,L,0.134036939,3.824752306,4.859840000,0.054534314,3
219,543939,Wong_Kolten,32,2023,Rk,L,R,,-11.233919366,1.270853333,,2
220,544369,Gregorius_Didi,33,2023,AAA,L,L,-1.590789474,0.541290995,0.128799049,-0.086490939,50
221,544369,Gregorius_Didi,33,2023,AAA,L,R,-1.600292398,0.177611061,-0.910962784,-0.081228263,67
222,545121,Vargas_Ildemaro,32,2023,AAA,S,L,0.435526316,1.011449623,-1.842878690,-0.411861614,4
223,545121,Vargas_Ildemaro,32,2023,AAA,S,R,-1.176315789,2.125433140,0.545936183,-2.471169687,7
224,545121,Vargas_Ildemaro,32,2023,MLB,S,L,-0.032133676,2.181052748,-0.910773536,-0.554121565,108
225,545121,Vargas_Ildemaro,32,2023,MLB,S,R,-1.606683805,1.893223410,0.136442043,-2.635720233,177
226,545341,Grichuk_Randal,32,2023,AAA,R,L,1.053947368,0.678097552,3.020489998,-0.576606260,10
227,545341,Grichuk_Randal,32,2023,AAA,R,R,1.053947368,0.473839837,-0.094456259,-0.576606260,26
228,545341,Grichuk_Randal,32,2023,MLB,R,L,0.571979434,0.937516712,-0.597193300,-0.720649459,132
229,545341,Grichuk_Randal,32,2023,MLB,R,R,0.571979434,0.041596551,-1.333515107,-0.720649459,337
230,545350,Marisnick_Jake,32,2023,AAA,R,L,-0.248684211,-0.523986537,0.748016981,-0.111202636,42
231,545350,Marisnick_Jake,32,2023,AAA,R,R,-0.248684211,0.507279104,0.580900350,-0.111202636,103
232,545350,Marisnick_Jake,32,2023,MLB,R,L,-0.700514139,0.177766766,-1.458431993,-0.250208160,22
233,545350,Marisnick_Jake,32,2023,MLB,R,R,-0.700514139,-0.165679408,0.926506255,-0.250208160,61
234,545361,Trout_Mike,32,2023,MLB,R,L,1.696658098,-0.350567608,1.290718145,0.524146545,94
235,545361,Trout_Mike,32,2023,MLB,R,R,1.696658098,-1.062749965,2.731260949,0.524146545,265
236,546994,Hinojosa_CJ,29,2023,AAA,R,L,-0.814473684,0.353609573,-0.584653791,-1.565074135,102
237,546994,Hinojosa_CJ,29,2023,AAA,R,R,-0.814473684,1.016947253,-0.030741519,-1.565074135,258
238,547172,Wolters_Tony,31,2023,AAA,L,L,-2.268421053,-0.845870475,1.131601262,0.621911038,52
239,547172,Wolters_Tony,31,2023,AAA,L,R,-2.268421053,-0.717529446,0.168006165,0.621911038,163
240,547180,Harper_Bryce,30,2023,MLB,L,L,1.818766067,-0.895041302,-1.049398415,0.424229808,191
241,547180,Harper_Bryce,30,2023,MLB,L,R,1.818766067,-0.500184748,-0.180200517,0.424229808,400
242,547379,Perez_Roberto,34,2023,MLB,R,L,0.443444730,0.531297833,3.312336720,-0.358451291,3
243,547379,Perez_Roberto,34,2023,MLB,R,R,0.443444730,-1.225362366,-2.148304098,-0.358451291,14
244,547989,Abreu_Jose,36,2023,MLB,R,L,0.674807198,0.663049618,-1.159697583,-0.087843464,194
245,547989,Abreu_Jose,36,2023,MLB,R,R,0.674807198,0.385485628,-1.790390811,-0.087843464,444
246,553869,Diaz_Elias,32,2023,MLB,R,L,0.668380463,0.090433323,-0.349755323,-1.120316403,143
247,553869,Diaz_Elias,32,2023,MLB,R,R,0.668380463,-0.256164290,-0.272220129,-1.120316403,382
248,553882,Narvaez_Omar,31,2023,A+,L,R,-0.913580247,0.760992655,-1.498886467,0.699032481,6
249,553882,Narvaez_Omar,31,2023,AAA,L,L,-1.380263158,-0.509750941,0.563902120,0.551894563,4
250,553882,Narvaez_Omar,31,2023,AAA,L,R,-1.380263158,1.433230868,3.871514466,0.551894563,14
251,553882,Narvaez_Omar,31,2023,MLB,L,L,-1.805912596,-0.541742539,-1.353957023,0.420066611,23
